id,question,expected_route,gold_source,gold_keywords,gold_chunk_index,strict_gold_available,latency_ms,returned_hits,error,strict_rr,source_hit@1,max_keyword_coverage@1,strict_hit@1,source_hit@3,max_keyword_coverage@3,strict_hit@3,source_hit@5,max_keyword_coverage@5,strict_hit@5,rank1_filename,rank1_chunk_index,rank1_score,rank1_source_match,rank1_keyword_coverage,rank1_content_preview,rank2_filename,rank2_chunk_index,rank2_score,rank2_source_match,rank2_keyword_coverage,rank2_content_preview,rank3_filename,rank3_chunk_index,rank3_score,rank3_source_match,rank3_keyword_coverage,rank3_content_preview,rank4_filename,rank4_chunk_index,rank4_score,rank4_source_match,rank4_keyword_coverage,rank4_content_preview,rank5_filename,rank5_chunk_index,rank5_score,rank5_source_match,rank5_keyword_coverage,rank5_content_preview
21,当知识库没有足够证据时，Safe Refusal 应该怎么做？,vector,agentic_rag_knowledge_base.txt,Safe Refusal|知识库中没有足够证据|避免编造答案|未提供,10,True,92.318,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,10,0.4109750309356941,True,1.0,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,19,0.26844547335045554,True,0.5,。对于知识库没有提供的信息，还需要评测 Safe Refusal，确认系统不会生成不存在的项目数据。---  ## 37.当前未提供的生产信息  当前 README 和项目资料没有提供以下生产事实：  - 2025 年营业收入 - 当前付费用户数量 - 上线后的日活用户数 - 生产环境每秒查询次数峰值 - 生产环境每月服务器账单 - 实际线上 GPU 型号 - 最终部署的具体云服务商 - 中间信息丢失的准确概率 - 多轮执行固定增加的毫,agentic_rag_knowledge_base.txt,4,0.12995589086632398,True,0.0,e + chunk_index 对结果去重。这两层机制分别解决“入库重复”和“检索结果重复”的问题。---  ## 6.基础 RAG 问答流程  项目第一阶段实现的是基础 RAG：文档解析、文本切块、向量化、向量检索和带引用回答。用户提交问题后，系统会根据问题检索相关知识库片段。检索结果作为上下文证据提供给大语言模型，大语言模型基于这些证据组织最终回答。回答需要尽可能保持与检索证据一致，并提供来源信息。RAG 的价值在于让回答不仅依赖模,agentic_rag_knowledge_base.txt,6,0.04872776449514493,True,0.0,Parser 用于识别用户真正想使用哪种证据，而不是只看问题中是否出现“文档”“图谱”等单个关键词。例如，“只根据 README 回答”应该路由到 VECTOR；“只沿 Neo4j 关系查”应该路由到 GRAPH；“先查 README，再沿 Neo4j 验证”则应该路由到 HYBRID。双证据表达还包括“文档内容与关系路径两个角度”“文字证据负责说明功能，图谱证据负责说明上下游”“别只看文档，也别只看图谱，两边都用”等自然语言形式。--,agentic_rag_knowledge_base.txt,0,0.04608220395455598,True,0.25,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工
22,后端通过什么机制实现流式响应？,vector,agentic_rag_knowledge_base.txt,FastAPI|SSE|流式响应,10,True,76.469,5,,0.5,True,1.0,False,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,11,0.25801033350618363,True,1.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,10,0.03767768053979337,True,1.0,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,15,0.013787578169079828,True,0.3333,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,1,-0.04569475646733068,True,0.0,ors/Yuxi 等开源项目的架构思路，但当前仓库是在此基础上独立设计和实现的。---  ## 2.文档上传与知识库构建  系统支持上传 PDF、Word 和 TXT 文档。文档进入后端后，会先被解析成文本，再进行切块。切块后的文本片段会被转换成向量表示，并写入 Chroma 向量数据库。当前向量库使用 Chroma。文本向量由 sentence-transformers 体系下的 bge-small-zh 模型生成。每一个文本块都会保,agentic_rag_knowledge_base.txt,13,-0.046846135436541925,True,0.0,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa
23,前端技术栈包含哪些核心技术？,vector,agentic_rag_knowledge_base.txt,Vue 3|Vite|Pinia|ECharts,11,True,71.014,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,11,0.21392632648131782,True,1.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,15,0.18395449713213063,True,0.5,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,12,0.11062905026855951,True,0.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,13,0.10348341361096502,True,0.0,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,14,0.03136682077436548,True,0.0,务地址  Docker Compose 构建完成后，前端页面使用 http://localhost。后端 FastAPI 文档位于 http://localhost:8000/docs。Neo4j 管理界面位于 http://localhost:7474。项目通过 Docker volume 持久化向量库、会话记录、图谱数据和 Agent 生成文件，因此容器重启后这些数据不会自动丢失。---  ## 27.本地开发模式  如果需要修改代
24,后端目录里的 app/api、app/services、app/utils 分别负责什么？,vector,agentic_rag_knowledge_base.txt,app/api|接口路由|app/services|核心业务逻辑|app/utils|文档解析和切块,11,True,86.523,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,11,0.3469469844153359,True,1.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,15,0.3309421313638835,True,1.0,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,12,0.2104543399856097,True,0.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,13,0.16530167284838437,True,0.0,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,14,0.12075817044528625,True,0.0,务地址  Docker Compose 构建完成后，前端页面使用 http://localhost。后端 FastAPI 文档位于 http://localhost:8000/docs。Neo4j 管理界面位于 http://localhost:7474。项目通过 Docker volume 持久化向量库、会话记录、图谱数据和 Agent 生成文件，因此容器重启后这些数据不会自动丢失。---  ## 27.本地开发模式  如果需要修改代
25,SQLite、Chroma 和 Neo4j 在项目中分别存什么？,vector,agentic_rag_knowledge_base.txt,SQLite|会话存储|Chroma|向量知识库|Neo4j|实体关系图谱,12,True,299.197,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,12,0.41204130319895005,True,1.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,8,0.32184599904474387,True,0.3333,，直接图谱边往往比单纯文本段落更精确。---  ## 13.Neo4j  项目使用 Neo4j 5.24 作为知识图谱数据库，并通过 Cypher 查询图结构。文档上传阶段会抽取实体关系，并将这些实体和关系组织成图谱。问答阶段可以根据问题查找相关节点和边。Neo4j 适合保存明确关系，例如组件之间的依赖、流程上下游、实体属性关系和概念之间的连接。它与 Chroma 的职责不同：Chroma 更擅长文本语义相似度，Neo4j 更擅长结构化,agentic_rag_knowledge_base.txt,3,0.15970484122404593,True,0.1667,all-zh 作为中文向量模型。文档入库时，系统对多个 chunks 批量计算 embedding；查询时，对用户问题计算 query embedding。Chroma 使用查询向量与已存储文档向量之间的距离进行排序，从而返回最相关的文本片段。Embedding 负责表示语义，但不负责最终回答。检索到的片段仍然需要交给后续上下文判断、回答生成或混合检索流程处理。---  ## 5.Chroma  Chroma 是项目中的向量数据库，负责,agentic_rag_knowledge_base.txt,1,0.1577116327830389,True,0.1667,ors/Yuxi 等开源项目的架构思路，但当前仓库是在此基础上独立设计和实现的。---  ## 2.文档上传与知识库构建  系统支持上传 PDF、Word 和 TXT 文档。文档进入后端后，会先被解析成文本，再进行切块。切块后的文本片段会被转换成向量表示，并写入 Chroma 向量数据库。当前向量库使用 Chroma。文本向量由 sentence-transformers 体系下的 bge-small-zh 模型生成。每一个文本块都会保,agentic_rag_knowledge_base.txt,7,0.14719828766653176,True,0.1667,date 和 rewritten_query 等状态，用于前端展示和后续评测。---  ## 11.Context Judge  Context Judge 用于判断当前检索到的上下文是否足以回答问题。如果检索证据已经足够，就可以继续进入回答生成；如果证据明显不足，可以触发 Query Rewrite 或进入其他补充流程。Context Judge 的作用是避免“检索到任意片段就直接让模型回答”。Context Judge 与 Quer
26,项目默认通过什么方式调用 LLM？,vector,agentic_rag_knowledge_base.txt,DeepSeek API|OpenAI 兼容接口,12,True,162.751,5,,0.0,True,0.0,False,True,0.0,False,True,0.0,False,agentic_rag_knowledge_base.txt,20,0.2508279284658057,True,0.0,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用,agentic_rag_knowledge_base.txt,10,0.15502109141738607,True,0.0,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,19,0.10727731919825634,True,0.0,。对于知识库没有提供的信息，还需要评测 Safe Refusal，确认系统不会生成不存在的项目数据。---  ## 37.当前未提供的生产信息  当前 README 和项目资料没有提供以下生产事实：  - 2025 年营业收入 - 当前付费用户数量 - 上线后的日活用户数 - 生产环境每秒查询次数峰值 - 生产环境每月服务器账单 - 实际线上 GPU 型号 - 最终部署的具体云服务商 - 中间信息丢失的准确概率 - 多轮执行固定增加的毫,agentic_rag_knowledge_base.txt,2,0.08829993893854216,True,0.0,Chunk。当前项目默认切块参数为 chunk_size=500、chunk_overlap=50。也就是说，较长文本会被切成多个长度约 500 的片段，并在相邻片段之间保留一定重叠，减少边界位置的信息丢失。检索时，系统不会直接只取 top_k 个候选，而是先从 Chroma 中获取更多候选，再基于 filename 和 chunk_index 去重，最后保留真正的 Top-K 唯一结果。这样可以避免历史重复数据或重复 chunk 占满,agentic_rag_knowledge_base.txt,16,0.08702833739103077,True,0.0,---  ## 30.Agent 工具调用  Agent 模式允许模型根据任务判断是否需要调用工具。README 明确提到的 Agent 能力包括：检索知识库、联网搜索以及生成可下载的报告文件。Agent 工具调用与普通 RAG 的区别是，普通 RAG 主要围绕知识库证据回答，而 Agent 模式可以根据任务决定是否执行额外动作。---  ## 31.联网搜索  README 表明 Agent 模式支持联网搜索。SERPER_API_K
27,启动 Docker Compose 前，需要在 .env 中填写哪些关键变量？,vector,agentic_rag_knowledge_base.txt,LLM_API_KEY|NEO4J_PASSWORD|SERPER_API_KEY,13,True,87.457,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,13,0.3535545040904575,True,1.0,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,14,0.29962040559240943,True,0.0,务地址  Docker Compose 构建完成后，前端页面使用 http://localhost。后端 FastAPI 文档位于 http://localhost:8000/docs。Neo4j 管理界面位于 http://localhost:7474。项目通过 Docker volume 持久化向量库、会话记录、图谱数据和 Agent 生成文件，因此容器重启后这些数据不会自动丢失。---  ## 27.本地开发模式  如果需要修改代,agentic_rag_knowledge_base.txt,12,0.24577277472144476,True,0.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,20,0.21877031930895097,True,0.0,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用,agentic_rag_knowledge_base.txt,15,0.21570262092655534,True,0.0,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 
28,项目的一键构建启动命令是什么？,vector,agentic_rag_knowledge_base.txt,docker compose up --build,13,True,95.813,5,,0.5,True,0.0,False,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,20,-0.012952464976218492,True,0.0,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用,agentic_rag_knowledge_base.txt,13,-0.020441236201814705,True,1.0,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,14,-0.02421582255755017,True,0.0,务地址  Docker Compose 构建完成后，前端页面使用 http://localhost。后端 FastAPI 文档位于 http://localhost:8000/docs。Neo4j 管理界面位于 http://localhost:7474。项目通过 Docker volume 持久化向量库、会话记录、图谱数据和 Agent 生成文件，因此容器重启后这些数据不会自动丢失。---  ## 27.本地开发模式  如果需要修改代,agentic_rag_knowledge_base.txt,15,-0.03934152515067679,True,0.0,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,0,-0.05411239162485115,True,0.0,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工
29,Docker Compose 启动后，前端、后端 API 文档和 Neo4j 管理界面的地址分别是什么？,vector,agentic_rag_knowledge_base.txt,http://localhost|http://localhost:8000/docs|http://localhost:7474,14,True,107.855,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,14,0.6416819015110922,True,1.0,务地址  Docker Compose 构建完成后，前端页面使用 http://localhost。后端 FastAPI 文档位于 http://localhost:8000/docs。Neo4j 管理界面位于 http://localhost:7474。项目通过 Docker volume 持久化向量库、会话记录、图谱数据和 Agent 生成文件，因此容器重启后这些数据不会自动丢失。---  ## 27.本地开发模式  如果需要修改代,agentic_rag_knowledge_base.txt,13,0.5750918765609649,True,0.3333,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,15,0.4204536941907966,True,0.0,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,12,0.3874611438693699,True,0.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,11,0.2824450907760895,True,0.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责
30,本地开发模式下 Neo4j 应该怎样启动？,vector,agentic_rag_knowledge_base.txt,本地开发模式|Neo4j|单独通过 Docker 启动|不经过|docker-compose,14,True,69.081,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,14,0.32149152365680234,True,1.0,务地址  Docker Compose 构建完成后，前端页面使用 http://localhost。后端 FastAPI 文档位于 http://localhost:8000/docs。Neo4j 管理界面位于 http://localhost:7474。项目通过 Docker volume 持久化向量库、会话记录、图谱数据和 Agent 生成文件，因此容器重启后这些数据不会自动丢失。---  ## 27.本地开发模式  如果需要修改代,agentic_rag_knowledge_base.txt,13,0.2555530398619775,True,0.2,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,8,0.1717777754155254,True,0.2,，直接图谱边往往比单纯文本段落更精确。---  ## 13.Neo4j  项目使用 Neo4j 5.24 作为知识图谱数据库，并通过 Cypher 查询图结构。文档上传阶段会抽取实体关系，并将这些实体和关系组织成图谱。问答阶段可以根据问题查找相关节点和边。Neo4j 适合保存明确关系，例如组件之间的依赖、流程上下游、实体属性关系和概念之间的连接。它与 Chroma 的职责不同：Chroma 更擅长文本语义相似度，Neo4j 更擅长结构化,agentic_rag_knowledge_base.txt,15,0.07103011942494031,True,0.4,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,11,0.03972742854671174,True,0.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责
31,项目五个开发阶段分别加入了哪些能力？,vector,agentic_rag_knowledge_base.txt,第一阶段|基础 RAG|第二阶段|Vue 3|第三阶段|Neo4j|第四阶段|Agent 工具调用|第五阶段|Docker Compose,15,True,72.008,5,,0.5,True,0.1,False,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,11,0.03308398305123239,True,0.1,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,15,0.017051180158480395,True,1.0,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,20,-0.039009060394443296,True,0.3,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用,agentic_rag_knowledge_base.txt,1,-0.04838769721454517,True,0.0,ors/Yuxi 等开源项目的架构思路，但当前仓库是在此基础上独立设计和实现的。---  ## 2.文档上传与知识库构建  系统支持上传 PDF、Word 和 TXT 文档。文档进入后端后，会先被解析成文本，再进行切块。切块后的文本片段会被转换成向量表示，并写入 Chroma 向量数据库。当前向量库使用 Chroma。文本向量由 sentence-transformers 体系下的 bge-small-zh 模型生成。每一个文本块都会保,agentic_rag_knowledge_base.txt,4,-0.052480825439084056,True,0.2,e + chunk_index 对结果去重。这两层机制分别解决“入库重复”和“检索结果重复”的问题。---  ## 6.基础 RAG 问答流程  项目第一阶段实现的是基础 RAG：文档解析、文本切块、向量化、向量检索和带引用回答。用户提交问题后，系统会根据问题检索相关知识库片段。检索结果作为上下文证据提供给大语言模型，大语言模型基于这些证据组织最终回答。回答需要尽可能保持与检索证据一致，并提供来源信息。RAG 的价值在于让回答不仅依赖模
